country;city
France;Liffre
France;Bouffemont
France;Mably
Japan;Ide
France;Lesigny
Canada;La Peche
France;Pontcharra
Canada;Banff
Canada;Innisfail
France;Courdimanche
France;La Talaudiere
France;Questembert
France;Talmont-Saint-Hilaire
Canada;Nicolet
France;Saint-Yrieix-sur-Charente
Canada;Rockwood
France;Contes
France;Coulounieix
France;Saint-Benoit
France;Deols
France;Rochefort-du-Gard
France;Auxonne
France;Behren-les-Forbach
France;Saint-Didier-au-Mont-d'Or
France;Martignas-sur-Jalle
France;Escalquens
France;Lodeve
Canada;Drummond/North Elmsley
France;Beaugency
France;Rosporden
France;Saint-Thibault-des-Vignes
Canada;Dryden
France;Villers-Saint-Paul
Canada;Fort Frances
France;Sisteron
France;Ensisheim
France;Pluvigner
France;Linas
Canada;La Sarre
France;Aussonne
Canada;Trail
France;Quievrechain
Canada;Chandler
France;Pignan
Canada;Stone Mills
Canada;Hanover
France;Migennes
Japan;Manazuru
France;Jassans-Riottier
France;Wissembourg
Canada;South-West Oxford
Canada;Acton Vale
Japan;Inakadate
France;Cognin
France;Boulazac
France;Honfleur
France;Balaruc-les-Bains
France;Beaupreau
France;Homecourt
Canada;Bromont
Canada;Beckwith
France;Egly
France;Saint-Alban
France;Saint-Aubin-de-Medoc
Canada;Goderich
France;La Tronche
France;Divion
France;Mordelles
Japan;Abira
Japan;Kotake
France;Saint-Berthevin
Canada;Plympton-Wyoming
Canada;Central Huron
Japan;Setana
France;Le Mesnil-Saint-Denis
France;Petite-Rosselle
France;Barr
Japan;Nakata
France;Gaillon
Canada;Rigaud
France;Perros-Guirec
Japan;Inami
Japan;Shiranuka
France;Saujon
France;Magnanville
France;Chauray
France;Saint-Andre-de-la-Roche
France;La Ferte-Saint-Aubin
France;Longpont-sur-Orge
France;Corte
Canada;Louiseville
France;Saintry-sur-Seine
France;Crozon
Canada;Chibougamau
France;Saint-Ismier
France;Saint-Juery
France;Chateaubourg
Canada;Aylmer
France;Louvroil
France;Paimpol
Japan;Chonan
France;Le Peage-de-Roussillon
France;Jurancon
Canada;Delson
France;Bidart
France;Bain-de-Bretagne
France;Pordic
France;Carhaix-Plouguer
Japan;Yubari
France;Lagnieu
France;Bellegarde
Japan;Shibecha
France;Audun-le-Tiche
France;Saint-Etienne-de-Montluc
Canada;Kimberley
France;Cranves-Sales
France;Auvers-sur-Oise
Canada;Blandford-Blenheim
Canada;Bayham
France;Tain-l'Hermitage
France;Loos-en-Gohelle
France;Betheny
France;Saint-Christol-lez-Ales
France;Morteau
Japan;Esashi
France;Segre
France;Fabregues
France;Longueau
France;Villemandeur
France;Bourbourg
Canada;Augusta
France;Saint-Pierre
France;Lallaing
France;Saint-Julien-de-Concelles
France;Chemille
France;Montoir-de-Bretagne
France;Mourenx
France;Cuincy
France;La Gaude
Canada;Puslinch
France;Yssingeaux
France;Bourg-Saint-Andeol
France;Menucourt
France;Serignan
France;Teteghem
France;Soultz-Haut-Rhin
Japan;Taga
France;Saint-Bonnet-de-Mure
France;Bourg-Saint-Maurice
Japan;Hiraizumi
France;Cassis
France;Quesnoy-sur-Deule
France;Saint-Macaire-en-Mauges
Canada;Beauport
France;Salles
France;Hasparren
Canada;Saint-Remi
Canada;St. Marys
France;Valognes
Japan;Naka
France;Suce-sur-Erdre
France;Othis
France;Saint-Remy
France;Saint-Jean-d'Angely
France;Saint-Laurent-Blangy
France;Saint-Just-sur-Loire
Canada;Drayton Valley
France;Saint-Pathus
France;Cornebarrieu
Canada;Ponoka
Canada;Labrador City
France;Feignies
France;Faverges
France;Rives
Japan;Fukaura
Canada;Donnacona
France;Ugine
France;Mimizan
France;Saint-Jean-Bonnefonds
France;Gueugnon
Canada;Southgate
France;Wimereux
France;Tregunc
Canada;McNab/Braeside
France;Puilboreau
France;Brioude
France;Montfort-sur-Meu
France;Les Arcs
Canada;Macdonald
France;Bagneres-de-Bigorre
France;Senas
France;Champagne-sur-Seine
France;Lanton
France;Le Perray-en-Yvelines
France;Eu
France;Saint-Mandrier-sur-Mer
Canada;Baie-Saint-Paul
Japan;Onishi
France;Pleurtuit
France;Sains-en-Gohelle
France;Bouchemaine
Canada;Merritt
France;Saint-Rambert-d'Albon
Canada;Bluewater
France;Manduel
Canada;East Zorra-Tavistock
France;Trelissac
France;Chauvigny
France;Etrechy
Canada;Stoneham-et-Tewkesbury
France;Montluel
Canada;Asbestos
France;Theix
Japan;Nambu
France;Trith-Saint-Leger
Japan;Shibayama
France;Ceyrat
France;Itteville
France;Frouard
France;Nyons
Canada;Huron-Kinloss
France;Brunstatt
France;Rungis
France;Laneuveville-devant-Nancy
France;Ciboure
France;Saulx-les-Chartreux
France;Sainte-Pazanne
France;Caudan
France;Acigne
Canada;Coteau-du-Lac
Japan;Shinmachi
France;Chabeuil
France;Mondelange
France;Les Essarts-le-Roi
France;Nanteuil-les-Meaux
France;Surgeres
France;Algrange
France;Herbignac
France;Eyguieres
France;Ustaritz
Canada;The Blue Mountains
France;Limours
France;Grand-Charmont
France;Melesse
France;Lutterbach
France;Epone
Canada;Whitewater Region
France;Chessy
France;Rosny-sur-Seine
France;Luxeuil-les-Bains
France;Saint-Pee-sur-Nivelle
France;Labenne
France;Champigneulles
France;Vendargues
France;Caussade
France;Heillecourt
France;Givet
France;Le Pian-Medoc
Canada;Edwardsburgh/Cardinal
France;Nerac
Japan;Ogunimachi
France;Pledran
Japan;Teshikaga
France;Roost-Warendin
Japan;Aya
Canada;Sainte-Anne-des-Monts
France;Thyez
France;Ploeren
France;Canohes
France;Neufchateau
France;Estaires
Canada;Old Chelsea
France;Moelan-sur-Mer
France;Cambo-les-Bains
France;Chasse-sur-Rhone
France;Orgeval
France;Nandy
France;Noyelles-Godault
France;Loison-sous-Lens
France;Loudun
France;Sury-le-Comtal
France;Saint-Pol-de-Leon
France;Ludres
France;Peronnas
France;Saint-Alban-Leysse
France;Labarthe-sur-Leze
France;Brindas
Canada;North Stormont
France;Beaufort-en-Vallee
Canada;Alnwick/Haldimand
France;Montaigu
Japan;Nagatoro
France;Saint-Pierre-d'Oleron
France;Meung-sur-Loire
France;Mehun-sur-Yevre
Canada;Peace River
France;Gigean
Japan;Sekigahara
France;Loriol-sur-Drome
France;Annezin
France;Saint-Andre-des-Eaux
France;Oberhausbergen
France;Verneuil-sur-Avre
Japan;Nagaya
Canada;Arran-Elderslie
France;Mutzig
France;Saint-Yrieix-la-Perche
France;Brech
France;Kervignac
France;Malaunay
France;Le Cendre
France;Hersin-Coupigny
France;Hombourg-Haut
France;Marles-les-Mines
France;Blainville-sur-Orne
Japan;Fukuyama
France;Plouguerneau
Canada;Saint-Zotique
France;Chatelaillon-Plage
France;Grand-Fort-Philippe
France;Avallon
Japan;Kamihonbetsu
France;Gemenos
Japan;Kochi
France;La Bouilladisse
France;Vezin-le-Coquet
France;Horbourg
France;Saint-Florent-sur-Cher
France;Ambert
France;Saint-Girons
France;Change
France;Marange-Silvange
France;Bois-le-Roi
France;Marignier
France;Thones
France;Saint-Marcel-les-Valence
France;Calonne-Ricouart
France;Saint-Marcel
Canada;Val-Shefford
Canada;Douro-Dummer
France;Bouillargues
France;Pavilly
France;Viriat
France;Castelnau-d'Estretefonds
France;Chalonnes-sur-Loire
France;Villabe
France;Corbie
Japan;Omachi
Japan;Ashoro
Canada;Plessisville
France;Louhans
France;Pecquencourt
Canada;Ritchot
France;Gouesnou
France;Saint-Maurice-l'Exil
France;Montauroux
Canada;Otonabee-South Monaghan
France;Sainte-Livrade-sur-Lot
France;Montdidier
Canada;Shediac
France;Fegersheim
France;Douvaine
France;Eaunes
Canada;Slave Lake
Canada;Port-Cartier
Canada;Barrington
France;Saint-Genest-Lerpt
France;Chatenoy-le-Royal
Japan;Shikama
France;Chatel-Guyon
Canada;Rocky Mountain House
France;Flers-en-Escrebieux
France;Gournay-en-Bray
Canada;Chatsworth
Canada;Stephenville
France;Le Palais-sur-Vienne
France;Cadaujac
France;Grezieu-la-Varenne
France;Prades
France;L'Hopital
France;Veigne
France;Labruguiere
France;Saint-Pryve-Saint-Mesmin
France;Saint-Flour
Japan;Nishiharadai
France;Templeuve
France;Lavelanet
France;Buc
Canada;Devon
France;Condom
France;Challes-les-Eaux
France;Ploudalmezeau
France;Raon-l'Etape
France;Cregy-les-Meaux
Japan;Hiroo
France;Gignac
Japan;Waki
France;Bruguieres
France;Montech
France;L'Isle-d'Espagnac
France;Beaurains
France;Parentis-en-Born
Canada;Yarmouth
France;Castries
France;Leves
France;Jaunay-Clan
France;Saint-Cyr-au-Mont-d'Or
France;Dourges
France;Laudun-l'Ardoise
Japan;Oishida
France;Benfeld
France;Sciez
France;Cournonterral
France;Saint-Jean-de-Boiseau
France;Jonage
France;Bon-Encontre
France;Ares
France;Pont-Saint-Martin
France;Lentilly
France;Marsillargues
France;Seloncourt
Canada;Boischatel
France;Bauvin
France;Loches
France;Epernon
France;Pont-Sainte-Marie
France;Commentry
France;Marolles-en-Hurepoix
France;Breal-sous-Montfort
France;Saint-Just-en-Chaussee
France;La Grand-Croix
France;Wervicq-Sud
France;Mer
France;Malesherbes
France;Mornant
France;Machecoul
France;Le Blanc
France;Aussillon
France;Santes
Japan;Higashikyoshin
Canada;Parry Sound
France;Embrun
France;Lezoux
Japan;Toma
France;Aurec-sur-Loire
Canada;Pointe-Calumet
France;La Glacerie
France;Bethoncourt
France;Terrasson-Lavilledieu
France;Fenain
France;Le Barcares
France;Valdoie
Japan;Wadomari
France;Saint-Genis-les-Ollieres
France;Saint-Arnoult-en-Yvelines
France;Villennes-sur-Seine
France;Baud
France;Arpajon-sur-Cere
Canada;Beaubassin East / Beaubassin-est
France;Saint-Martin-le-Vinoux
France;Saint-Andre-de-Sangonis
Canada;Wainfleet
Japan;Shimonita
France;Grandchamps-des-Fontaines
France;Feytiat
France;Pulnoy
Japan;Chizu
France;Charbonnieres-les-Bains
Canada;Cramahe
Canada;Beauceville
Canada;North Middlesex
France;Saint-Quentin-Fallavier
France;Canejan
Japan;Izumizaki
France;Migne
France;Carry-le-Rouet
Canada;Amqui
France;Chambourcy
Canada;Sainte-Catherine-de-la-Jacques-Cartier
France;Marly-la-Ville
France;Loon-Plage
France;Farebersviller
France;Saint-Denis-les-Bourg
France;Bonchamp-les-Laval
France;Jouars-Pontchartrain
France;Change
France;Fronton
France;Mallemort
France;Altkirch
France;Delle
Canada;Clarenville
France;Mazan
France;Nouzonville
France;Nogent-sur-Seine
Canada;Mont-Joli
France;Octeville-sur-Mer
France;Mortagne-sur-Sevre
France;Ploneour-Lanvern
France;Saleilles
Canada;Wainwright
France;Elven
France;Noyal-sur-Vilaine
France;Mamers
France;Guer
France;Plescop
France;Izon
Canada;Contrecoeur
France;Heric
France;Sainghin-en-Weppes
France;Sarrians
France;Blanzy
France;Dives-sur-Mer
France;Nieul-sur-Mer
France;Vernaison
France;La Roquette-sur-Siagne
France;La Ville-aux-Dames
France;Marnaz
France;Carentan
France;Lardy
France;Esvres
France;Aire-sur-l'Adour
France;Trans-en-Provence
France;Maule
France;Saint-Zacharie
France;Liverdun
France;Saint-Symphorien-d'Ozon
France;Saint-Jory
France;La Primaube
France;Saint-Sebastien-de-Morsent
France;Prades-le-Lez
France;Vigneux-de-Bretagne
France;Vouneuil-sous-Biard
France;Fontenilles
France;Seichamps
France;Ternay
France;Revin
Canada;Saint-Joseph-du-Lac
France;Thoiry
France;Vendenheim
France;Le Lavandou
France;Poussan
France;Parmain
Canada;Hope
Canada;Gimli
Japan;Kusatsu
Japan;Asakawa
France;Doullens
France;Vaison-la-Romaine
France;Dainville
France;Pierrefeu-du-Var
Japan;Yoshinoyama
France;Magny-en-Vexin
France;Sainte-Sigolene
France;Naintre
France;Saint-Jorioz
France;Montbonnot-Saint-Martin
France;Clapiers
France;Riantec
France;Douvrin
France;Fleurance
France;Lannemezan
France;Haute-Goulaine
Canada;Saint-Apollinaire
France;Coursan
France;Villefranche-sur-Mer
France;Gauchy
France;Lucciana
France;Villemur-sur-Tarn
France;Meriel
Japan;Ginoza
Canada;Hindon Hill
France;Roquefort-la-Bedoule
France;Meyreuil
France;Aubignan
France;Dol-de-Bretagne
Canada;Les Cedres
France;Montauban-de-Bretagne
France;Noves
France;Roye
Canada;La Broquerie
France;Saint-Mitre-les-Remparts
France;Aixe-sur-Vienne
France;Ostricourt
France;Merville
France;La Wantzenau
France;Chevreuse
Canada;Kent
France;Saint-Georges-d'Orques
France;Donzere
Japan;Isen
Japan;Shihoro
France;Oraison
Canada;Tweed
France;Combourg
France;Wasselonne
France;Calvisson
France;Saint-Galmier
France;Milhaud
Canada;Saint-Felix-de-Valois
France;Beaucourt
France;La Ferte-Mace
France;Pluneret
France;Montmorillon
France;Querqueville
Canada;Bay Roberts
France;La Gorgue
Japan;Matsuzaki
France;Bons-en-Chablais
Canada;Melfort
France;Coulogne
France;Gannat
France;Bedarieux
Canada;Bonnyville
France;Fayence
France;Carbonne
France;Murs-Erigne
France;Quincy-Voisins
France;Peypin
France;Lesparre-Medoc
France;Le Poinconnet
France;La Creche
Canada;Stettler
Japan;Kozaki
France;Dechy
France;Fontenay-Tresigny
Canada;Saint-Calixte
France;Furiani
Canada;Lac-Megantic
Canada;Perth
France;Boe
Canada;Oliver Paipoonge
France;Marennes
France;Vias
France;Le Valdahon
France;Trebes
France;Saint-Memmie
France;Tournus
France;Courthezon
France;Aimargues
France;Fismes
France;Lannilis
France;Simiane-Collongue
France;Mouroux
France;Flines-les-Raches
France;Sollies-Toucas
France;Port-la-Nouvelle
France;Briey
France;Erquinghem-Lys
France;Boulay-Moselle
France;Vaugneray
France;Wormhout
Canada;Humboldt
France;Ernee
France;Le Puy-Sainte-Reparade
France;Dompierre-sur-Mer
France;La Chevroliere
France;Saint-Denis-de-Pile
France;Viarmes
France;La Chapelle-Basse-Mer
France;Bohain-en-Vermandois
Canada;Pontiac
France;Arnage
France;Calvi
France;Saint-Georges-de-Didonne
France;Saint-Pierre-d'Irube
Japan;Shintoku
France;Wallers
Japan;Ohira
France;Sauvian
France;Saint-Cannat
France;Guines
France;Les Avenieres
France;Chagny
Canada;St. Paul
France;Fenouillet
France;Eschau
Japan;Tatsugo
France;Ferriere-la-Grande
France;Audruicq
France;Chatuzange-le-Goubet
France;Gray
France;Sausheim
France;Montrond-les-Bains
France;Plouay
France;Pont-Eveque
France;Semeac
Japan;China
France;Mouy
France;Le Boulou
France;Vergeze
Japan;Takamori
France;Negrepelisse
France;Saint-Martin-de-Seignanx
France;Rabastens
Japan;Onagawa
France;Marsannay-la-Cote
Canada;Petrolia
France;Ensues-la-Redonne
France;Coublevie
France;Decazeville
France;Bannalec
France;Moulins-les-Metz
France;Roquemaure
France;Ambazac
Canada;Southwest Middlesex
France;Montpon-Menesterol
France;Briec
France;La Cadiere-d'Azur
France;Ondres
Canada;Front of Yonge
France;Sillingy
France;Genlis
Canada;Vegreville
France;Saint-Laurent-de-Mure
France;Gan
France;Reichshoffen
France;Kembs
France;Pouzauges
Canada;Sainte-Brigitte-de-Laval
France;Saint-Pierre-les-Nemours
Canada;Vercheres
Canada;The Pas
France;Sigean
Japan;Hamanaka-sakuraminami
Canada;Saint-Cesaire
France;Nuits-Saint-Georges
France;Les Essarts
France;Saint-Gervais-les-Bains
France;Borderes-sur-l'Echez
Canada;La Ronge
France;Belin-Beliet
France;Arradon
France;Saint-Martin-d'Uriage
Canada;Tay Valley
France;Jonquieres
France;La Roque-d'Antheron
France;Gareoult
France;Lambres-les-Douai
France;Aiffres
France;Oye-Plage
France;Ventabren
Canada;South Bruce
France;Etoile-sur-Rhone
France;Chazelles-sur-Lyon
France;Neuville-de-Poitou
Canada;McMasterville
France;Le Barp
France;Ille-sur-Tet
France;Geveze
France;Valence
Canada;Redcliff
France;Saint-Cheron
France;Souppes-sur-Loing
France;Saint-Astier
France;Mulsanne
France;Beaucouze
France;Nueil-les-Aubiers
France;Aubigny-sur-Nere
France;Ploumagoar
France;Champagne-sur-Oise
France;Cancale
France;Brebieres
France;Commercy
France;Saint-Privat-des-Vieux
France;Drusenheim
France;Grand-Champ
France;Piolenc
Japan;Amagi
Japan;Hachirougata
France;Trilport
France;Plouhinec
France;Chatillon-sur-Seine
France;Faulquemont
France;Viry
France;Mirecourt
Canada;Saint-Philippe
France;Saint-Etienne-au-Mont
Japan;Kuzumaki
France;Cucq
France;Vic-le-Comte
France;Condat-sur-Vienne
Canada;Richelieu
Canada;Notre-Dame-du-Mont-Carmel
Canada;L'Ange-Gardien
Canada;Sainte-Martine
Japan;Asuka
France;Missillac
France;Penmarch
Japan;Taiki
France;Bedarrides
France;Longuyon
France;Marquise
France;La Grand-Combe
France;Chateaulin
Canada;Saint-Pie
France;Mouguerre
Canada;Peachland
Canada;Ashfield-Colborne-Wawanosh
France;Blere
France;Sully-sur-Loire
Japan;Takae
France;Rosheim
France;Chateau-Arnoux-Saint-Auban
Canada;Trent Lakes
France;La Ferriere
France;Rocbaron
Canada;Northern Rockies
France;Scaer
France;Rambervillers
France;Saint-Michel-Chef-Chef
France;Decize
Canada;West St. Paul
Canada;Windsor
France;Le Rove
Canada;Creston
Canada;Smithers
Canada;Cornwall
France;Ligne
Canada;Meadow Lake
France;Saint-Gilles
Canada;Lanark Highlands
France;La Balme-de-Sillingy
Canada;Sackville
France;Maze
France;Saint-Pourcain-sur-Sioule
Canada;Grand Falls
France;Mourmelon-le-Grand
France;Briare
Canada;Cochrane
France;Le Pellerin
Canada;Marystown
France;Saint-Germain-du-Puy
France;Locmaria-Plouzane
France;Villeneuve-sur-Yonne
France;Plesse
France;Grans
France;Bessan
France;Conches-en-Ouche
Japan;Naie
France;Cuges-les-Pins
Canada;Sioux Lookout
France;Peyrolles-en-Provence
France;Pourrieres
France;Le Bourget-du-Lac
Canada;Didsbury
Japan;Yamanaka
France;Champniers
France;Villers-le-Lac
France;Guemene-Penfao
France;Villette-d'Anthon
France;Parigne-l'Eveque
France;Servian
Canada;Fernie
Canada;Deer Lake
France;Luynes
France;La Souterraine
Canada;Woodstock
France;Laille
Canada;Val-David
France;Florensac
France;Forcalquier
Canada;Flin Flon
France;Sainte-Marie-aux-Mines
France;Saint-Mars-du-Desert
France;Muzillac
Canada;Hudson
France;La Garnache
France;Gruissan
Canada;Gananoque
Japan;Ochi
France;Cazouls-les-Beziers
France;Bitche
France;Tourves
Japan;Shibetsu
Japan;Oshamambe
Canada;Brokenhead
Canada;Saint-Paul
France;Montbard
France;Salbris
France;Lacanau
Canada;Westlock
Canada;Temiscouata-sur-le-Lac
Canada;Shannon
Canada;Osoyoos
Japan;Kaneyama
Canada;Hearst
Japan;Naganohara
Japan;Imagane
Canada;Antigonish
Canada;Corman Park No. 344
Canada;Happy Valley
Canada;Iqaluit
France;Evron
Canada;Brownsburg
Canada;Saint-Lambert-de-Lauzon
Canada;Muskoka Falls
Canada;Dysart et al
Canada;Beresford
Canada;Douglas
Canada;Princeville
Canada;Crowsnest Pass
Canada;Cookshire
Canada;Saint-Honore
Canada;Burton
Canada;Spallumcheen
Canada;Saint-Henri
Canada;Ste. Anne
